datetime_utc,datetime_local,load_MW,load_GW,temperature_c,humidity_pct,is_weekend,is_peak_hour,hour,weekday,month
2022-06-18 04:00:00+00:00,2022-06-18 06:00:00+02:00,43908.67,43.90867,17.9,63,1,0,6,5,6
2022-06-18 05:00:00+00:00,2022-06-18 07:00:00+02:00,46716.369999999995,46.71637,19.2,60,1,0,7,5,6
2022-06-18 06:00:00+00:00,2022-06-18 08:00:00+02:00,49665.46,49.665459999999996,21.3,54,1,1,8,5,6
2022-06-18 07:00:00+00:00,2022-06-18 09:00:00+02:00,52282.5975,52.2825975,23.9,47,1,1,9,5,6
2022-06-18 08:00:00+00:00,2022-06-18 10:00:00+02:00,54291.63,54.29163,26.6,40,1,1,10,5,6
2022-06-18 09:00:00+00:00,2022-06-18 11:00:00+02:00,55698.28,55.69828,29.4,34,1,1,11,5,6
2022-06-18 10:00:00+00:00,2022-06-18 12:00:00+02:00,55047.92,55.04792,31.7,29,1,1,12,5,6
2022-06-18 11:00:00+00:00,2022-06-18 13:00:00+02:00,53675.3525,53.6753525,33.4,25,1,1,13,5,6
2022-06-18 12:00:00+00:00,2022-06-18 14:00:00+02:00,52324.3275,52.3243275,34.1,23,1,1,14,5,6
2022-06-18 13:00:00+00:00,2022-06-18 15:00:00+02:00,51808.292499999996,51.80829249999999,34.7,22,1,1,15,5,6
2022-06-18 14:00:00+00:00,2022-06-18 16:00:00+02:00,51767.854999999996,51.767855,35.1,21,1,1,16,5,6
2022-06-18 15:00:00+00:00,2022-06-18 17:00:00+02:00,51496.0075,51.4960075,35.3,21,1,1,17,5,6
2022-06-18 16:00:00+00:00,2022-06-18 18:00:00+02:00,51211.81,51.21181,35.2,21,1,1,18,5,6
2022-06-18 17:00:00+00:00,2022-06-18 19:00:00+02:00,50541.4475,50.541447500000004,34.6,22,1,1,19,5,6
2022-06-18 18:00:00+00:00,2022-06-18 20:00:00+02:00,48956.305,48.956305,33.6,25,1,1,20,5,6
2022-06-18 19:00:00+00:00,2022-06-18 21:00:00+02:00,46634.69,46.63469,31.0,30,1,0,21,5,6
2022-06-18 20:00:00+00:00,2022-06-18 22:00:00+02:00,45649.15,45.64915,29.0,35,1,0,22,5,6
2022-06-18 21:00:00+00:00,2022-06-18 23:00:00+02:00,43321.755000000005,43.321755,28.2,34,1,0,23,5,6
2022-06-18 22:00:00+00:00,2022-06-19 00:00:00+02:00,41546.265,41.546265,26.7,37,1,0,0,6,6
2022-06-18 23:00:00+00:00,2022-06-19 01:00:00+02:00,39689.82,39.68982,24.4,45,1,0,1,6,6
2022-06-19 00:00:00+00:00,2022-06-19 02:00:00+02:00,38461.8775,38.4618775,26.4,39,1,0,2,6,6
2022-06-19 01:00:00+00:00,2022-06-19 03:00:00+02:00,38360.9,38.3609,24.9,41,1,0,3,6,6
2022-06-19 02:00:00+00:00,2022-06-19 04:00:00+02:00,38045.0,38.045,23.3,46,1,0,4,6,6
2022-06-19 03:00:00+00:00,2022-06-19 05:00:00+02:00,38284.332500000004,38.284332500000005,23.7,44,1,0,5,6,6
2022-06-19 04:00:00+00:00,2022-06-19 06:00:00+02:00,39393.6975,39.3936975,23.7,45,1,0,6,6,6
2022-06-19 05:00:00+00:00,2022-06-19 07:00:00+02:00,42025.425,42.025425000000006,23.7,48,1,0,7,6,6
2022-06-19 06:00:00+00:00,2022-06-19 08:00:00+02:00,45857.205,45.857205,26.2,44,1,1,8,6,6
2022-06-19 07:00:00+00:00,2022-06-19 09:00:00+02:00,48569.1025,48.5691025,28.4,41,1,1,9,6,6
2022-06-19 08:00:00+00:00,2022-06-19 10:00:00+02:00,50279.75,50.27975,30.7,37,1,1,10,6,6
2022-06-19 09:00:00+00:00,2022-06-19 11:00:00+02:00,52192.56,52.19256,33.0,31,1,1,11,6,6
2022-06-19 10:00:00+00:00,2022-06-19 12:00:00+02:00,51408.097499999996,51.4080975,34.3,28,1,1,12,6,6
2022-06-19 11:00:00+00:00,2022-06-19 13:00:00+02:00,49770.2975,49.7702975,35.3,27,1,1,13,6,6
2022-06-19 12:00:00+00:00,2022-06-19 14:00:00+02:00,48967.085,48.967085,33.0,35,1,1,14,6,6
2022-06-19 13:00:00+00:00,2022-06-19 15:00:00+02:00,48024.57,48.02457,33.6,34,1,1,15,6,6
2022-06-19 14:00:00+00:00,2022-06-19 16:00:00+02:00,47383.645,47.383644999999994,34.6,31,1,1,16,6,6
2022-06-19 15:00:00+00:00,2022-06-19 17:00:00+02:00,48485.2,48.4852,35.3,28,1,1,17,6,6
2022-06-19 16:00:00+00:00,2022-06-19 18:00:00+02:00,49448.6175,49.4486175,33.2,30,1,1,18,6,6
2022-06-19 17:00:00+00:00,2022-06-19 19:00:00+02:00,49496.02,49.496019999999994,26.9,48,1,1,19,6,6
2022-06-19 18:00:00+00:00,2022-06-19 20:00:00+02:00,48033.2625,48.0332625,26.2,52,1,1,20,6,6
2022-06-19 19:00:00+00:00,2022-06-19 21:00:00+02:00,46935.9275,46.9359275,24.5,54,1,0,21,6,6
2022-06-19 20:00:00+00:00,2022-06-19 22:00:00+02:00,46882.175,46.882175000000004,22.7,59,1,0,22,6,6
2022-06-19 21:00:00+00:00,2022-06-19 23:00:00+02:00,44269.9825,44.2699825,22.1,62,1,0,23,6,6
2022-06-19 22:00:00+00:00,2022-06-20 00:00:00+02:00,42536.0175,42.5360175,21.2,65,0,0,0,0,6
2022-06-19 23:00:00+00:00,2022-06-20 01:00:00+02:00,41041.04,41.04104,20.3,71,0,0,1,0,6
2022-06-20 00:00:00+00:00,2022-06-20 02:00:00+02:00,40258.4225,40.2584225,20.1,62,0,0,2,0,6
2022-06-20 01:00:00+00:00,2022-06-20 03:00:00+02:00,40135.525,40.135525,20.0,61,0,0,3,0,6
2022-06-20 02:00:00+00:00,2022-06-20 04:00:00+02:00,41501.895000000004,41.501895000000005,18.1,74,0,0,4,0,6
2022-06-20 03:00:00+00:00,2022-06-20 05:00:00+02:00,44501.595,44.501595,17.5,73,0,0,5,0,6
2022-06-20 04:00:00+00:00,2022-06-20 06:00:00+02:00,52240.57,52.24057,17.1,74,0,0,6,0,6
2022-06-20 05:00:00+00:00,2022-06-20 07:00:00+02:00,58108.41,58.108410000000006,17.1,77,0,0,7,0,6
2022-06-20 06:00:00+00:00,2022-06-20 08:00:00+02:00,61607.095,61.607095,17.3,77,0,1,8,0,6
2022-06-20 07:00:00+00:00,2022-06-20 09:00:00+02:00,62813.715000000004,62.813715,19.0,73,0,1,9,0,6
2022-06-20 08:00:00+00:00,2022-06-20 10:00:00+02:00,64411.1375,64.4111375,20.2,67,0,1,10,0,6
2022-06-20 09:00:00+00:00,2022-06-20 11:00:00+02:00,65460.6325,65.4606325,20.6,64,0,1,11,0,6
2022-06-20 10:00:00+00:00,2022-06-20 12:00:00+02:00,65159.2625,65.1592625,23.5,52,0,1,12,0,6
2022-06-20 11:00:00+00:00,2022-06-20 13:00:00+02:00,64658.25,64.65825,22.7,53,0,1,13,0,6
2022-06-20 12:00:00+00:00,2022-06-20 14:00:00+02:00,63703.615,63.703615,16.0,84,0,1,14,0,6
2022-06-20 13:00:00+00:00,2022-06-20 15:00:00+02:00,62504.355,62.504355000000004,16.1,80,0,1,15,0,6
2022-06-20 14:00:00+00:00,2022-06-20 16:00:00+02:00,60527.4375,60.5274375,16.5,71,0,1,16,0,6
2022-06-20 15:00:00+00:00,2022-06-20 17:00:00+02:00,60145.2125,60.1452125,17.8,60,0,1,17,0,6
2022-06-20 16:00:00+00:00,2022-06-20 18:00:00+02:00,60374.597499999996,60.37459749999999,18.1,52,0,1,18,0,6
2022-06-20 17:00:00+00:00,2022-06-20 19:00:00+02:00,59445.6425,59.445642500000005,19.0,48,0,1,19,0,6
2022-06-20 18:00:00+00:00,2022-06-20 20:00:00+02:00,57462.9025,57.4629025,19.2,48,0,1,20,0,6
2022-06-20 19:00:00+00:00,2022-06-20 21:00:00+02:00,54816.185,54.816185,17.4,60,0,0,21,0,6
2022-06-20 20:00:00+00:00,2022-06-20 22:00:00+02:00,53194.56,53.194559999999996,14.7,71,0,0,22,0,6
2022-06-20 21:00:00+00:00,2022-06-20 23:00:00+02:00,49611.3675,49.6113675,13.7,75,0,0,23,0,6
2022-06-20 22:00:00+00:00,2022-06-21 00:00:00+02:00,46883.1575,46.8831575,12.6,79,0,0,0,1,6
2022-06-20 23:00:00+00:00,2022-06-21 01:00:00+02:00,45890.7225,45.8907225,12.6,76,0,0,1,1,6
2022-06-21 00:00:00+00:00,2022-06-21 02:00:00+02:00,45129.09,45.12909,13.0,81,0,0,2,1,6
2022-06-21 01:00:00+00:00,2022-06-21 03:00:00+02:00,44897.5275,44.897527499999995,11.4,85,0,0,3,1,6
2022-06-21 02:00:00+00:00,2022-06-21 04:00:00+02:00,45607.4375,45.6074375,10.2,90,0,0,4,1,6
2022-06-21 03:00:00+00:00,2022-06-21 05:00:00+02:00,47848.7,47.848699999999994,10.0,93,0,0,5,1,6
2022-06-21 04:00:00+00:00,2022-06-21 06:00:00+02:00,53981.3425,53.9813425,10.0,92,0,0,6,1,6
2022-06-21 05:00:00+00:00,2022-06-21 07:00:00+02:00,59364.07,59.36407,11.6,84,0,0,7,1,6
2022-06-21 06:00:00+00:00,2022-06-21 08:00:00+02:00,63088.6075,63.088607499999995,14.0,73,0,1,8,1,6
2022-06-21 07:00:00+00:00,2022-06-21 09:00:00+02:00,63828.6475,63.8286475,16.3,62,0,1,9,1,6
2022-06-21 08:00:00+00:00,2022-06-21 10:00:00+02:00,64914.2125,64.9142125,18.4,54,0,1,10,1,6
2022-06-21 09:00:00+00:00,2022-06-21 11:00:00+02:00,65906.36,65.90636,20.0,47,0,1,11,1,6
2022-06-21 10:00:00+00:00,2022-06-21 12:00:00+02:00,65077.885,65.07788500000001,21.4,43,0,1,12,1,6
2022-06-21 11:00:00+00:00,2022-06-21 13:00:00+02:00,64269.66,64.26966,21.5,42,0,1,13,1,6
2022-06-21 12:00:00+00:00,2022-06-21 14:00:00+02:00,63120.905,63.120905,22.8,36,0,1,14,1,6
2022-06-21 13:00:00+00:00,2022-06-21 15:00:00+02:00,61979.285,61.979285000000004,24.8,31,0,1,15,1,6
2022-06-21 14:00:00+00:00,2022-06-21 16:00:00+02:00,60728.9125,60.7289125,25.1,29,0,1,16,1,6
2022-06-21 15:00:00+00:00,2022-06-21 17:00:00+02:00,60811.65,60.81165,25.9,27,0,1,17,1,6
2022-06-21 16:00:00+00:00,2022-06-21 18:00:00+02:00,60053.854999999996,60.053855,25.9,29,0,1,18,1,6
2022-06-21 17:00:00+00:00,2022-06-21 19:00:00+02:00,59346.869999999995,59.346869999999996,25.7,31,0,1,19,1,6
2022-06-21 18:00:00+00:00,2022-06-21 20:00:00+02:00,57469.71,57.46971,24.7,45,0,1,20,1,6
2022-06-21 19:00:00+00:00,2022-06-21 21:00:00+02:00,54833.25,54.83325,21.8,50,0,0,21,1,6
2022-06-21 20:00:00+00:00,2022-06-21 22:00:00+02:00,52414.33,52.41433,20.2,48,0,0,22,1,6
2022-06-21 21:00:00+00:00,2022-06-21 23:00:00+02:00,48797.0575,48.7970575,19.6,41,0,0,23,1,6
2022-06-21 22:00:00+00:00,2022-06-22 00:00:00+02:00,45719.86,45.71986,19.2,40,0,0,0,2,6
2022-06-21 23:00:00+00:00,2022-06-22 01:00:00+02:00,44498.61,44.49861,18.3,54,0,0,1,2,6
2022-06-22 00:00:00+00:00,2022-06-22 02:00:00+02:00,43211.505,43.211504999999995,17.7,55,0,0,2,2,6
2022-06-22 01:00:00+00:00,2022-06-22 03:00:00+02:00,43046.302500000005,43.0463025,17.1,55,0,0,3,2,6
2022-06-22 02:00:00+00:00,2022-06-22 04:00:00+02:00,44110.06,44.11006,16.6,55,0,0,4,2,6
2022-06-22 03:00:00+00:00,2022-06-22 05:00:00+02:00,46443.46,46.44346,16.0,58,0,0,5,2,6
2022-06-22 04:00:00+00:00,2022-06-22 06:00:00+02:00,53171.225,53.171225,15.2,64,0,0,6,2,6
2022-06-22 05:00:00+00:00,2022-06-22 07:00:00+02:00,58351.78,58.35178,16.4,63,0,0,7,2,6
2022-06-22 06:00:00+00:00,2022-06-22 08:00:00+02:00,61404.765,61.404765,18.5,56,0,1,8,2,6
2022-06-22 07:00:00+00:00,2022-06-22 09:00:00+02:00,62893.965,62.893964999999994,20.1,50,0,1,9,2,6
2022-06-22 08:00:00+00:00,2022-06-22 10:00:00+02:00,64857.1175,64.8571175,22.7,42,0,1,10,2,6
2022-06-22 09:00:00+00:00,2022-06-22 11:00:00+02:00,65748.8575,65.7488575,25.1,36,0,1,11,2,6
2022-06-22 10:00:00+00:00,2022-06-22 12:00:00+02:00,65296.9275,65.2969275,26.6,32,0,1,12,2,6
2022-06-22 11:00:00+00:00,2022-06-22 13:00:00+02:00,64767.8825,64.7678825,27.6,32,0,1,13,2,6
2022-06-22 12:00:00+00:00,2022-06-22 14:00:00+02:00,63302.0225,63.3020225,28.1,24,0,1,14,2,6
2022-06-22 13:00:00+00:00,2022-06-22 15:00:00+02:00,62617.565,62.617565,28.5,25,0,1,15,2,6
2022-06-22 14:00:00+00:00,2022-06-22 16:00:00+02:00,61449.0,61.449,28.6,27,0,1,16,2,6
2022-06-22 15:00:00+00:00,2022-06-22 17:00:00+02:00,61156.270000000004,61.156270000000006,28.5,29,0,1,17,2,6
2022-06-22 16:00:00+00:00,2022-06-22 18:00:00+02:00,60478.7125,60.4787125,26.9,42,0,1,18,2,6
2022-06-22 17:00:00+00:00,2022-06-22 19:00:00+02:00,59527.7125,59.5277125,25.4,48,0,1,19,2,6
2022-06-22 18:00:00+00:00,2022-06-22 20:00:00+02:00,57395.615,57.395615,25.5,48,0,1,20,2,6
2022-06-22 19:00:00+00:00,2022-06-22 21:00:00+02:00,54670.1475,54.6701475,23.4,66,0,0,21,2,6
2022-06-22 20:00:00+00:00,2022-06-22 22:00:00+02:00,52906.455,52.906455,22.6,65,0,0,22,2,6
2022-06-22 21:00:00+00:00,2022-06-22 23:00:00+02:00,49227.6025,49.2276025,20.4,82,0,0,23,2,6
2022-06-22 22:00:00+00:00,2022-06-23 00:00:00+02:00,46022.615,46.022614999999995,19.2,90,0,0,0,3,6
2022-06-22 23:00:00+00:00,2022-06-23 01:00:00+02:00,44139.565,44.139565000000005,19.2,90,0,0,1,3,6
2022-06-23 00:00:00+00:00,2022-06-23 02:00:00+02:00,43044.9725,43.0449725,18.8,88,0,0,2,3,6
2022-06-23 01:00:00+00:00,2022-06-23 03:00:00+02:00,43021.145000000004,43.021145000000004,17.3,94,0,0,3,3,6
2022-06-23 02:00:00+00:00,2022-06-23 04:00:00+02:00,44027.6175,44.0276175,17.0,95,0,0,4,3,6
2022-06-23 03:00:00+00:00,2022-06-23 05:00:00+02:00,46144.035,46.144035,16.2,97,0,0,5,3,6
2022-06-23 04:00:00+00:00,2022-06-23 06:00:00+02:00,52914.2125,52.914212500000005,16.7,95,0,0,6,3,6
2022-06-23 05:00:00+00:00,2022-06-23 07:00:00+02:00,57644.53,57.644529999999996,18.3,88,0,0,7,3,6
2022-06-23 06:00:00+00:00,2022-06-23 08:00:00+02:00,60931.27,60.93127,20.4,80,0,1,8,3,6
2022-06-23 07:00:00+00:00,2022-06-23 09:00:00+02:00,62033.2075,62.033207499999996,22.4,75,0,1,9,3,6
2022-06-23 08:00:00+00:00,2022-06-23 10:00:00+02:00,63500.8275,63.5008275,24.4,66,0,1,10,3,6
2022-06-23 09:00:00+00:00,2022-06-23 11:00:00+02:00,65231.0075,65.2310075,25.9,58,0,1,11,3,6
2022-06-23 10:00:00+00:00,2022-06-23 12:00:00+02:00,65343.645000000004,65.34364500000001,27.4,51,0,1,12,3,6
2022-06-23 11:00:00+00:00,2022-06-23 13:00:00+02:00,65038.5325,65.0385325,28.7,46,0,1,13,3,6
2022-06-23 12:00:00+00:00,2022-06-23 14:00:00+02:00,64263.105,64.26310500000001,29.6,40,0,1,14,3,6
2022-06-23 13:00:00+00:00,2022-06-23 15:00:00+02:00,63198.5575,63.1985575,30.6,37,0,1,15,3,6
2022-06-23 14:00:00+00:00,2022-06-23 16:00:00+02:00,61246.3775,61.2463775,30.9,35,0,1,16,3,6
2022-06-23 15:00:00+00:00,2022-06-23 17:00:00+02:00,60476.417499999996,60.4764175,31.1,34,0,1,17,3,6
2022-06-23 16:00:00+00:00,2022-06-23 18:00:00+02:00,60067.6125,60.0676125,30.9,34,0,1,18,3,6
2022-06-23 17:00:00+00:00,2022-06-23 19:00:00+02:00,59549.3,59.5493,30.7,34,0,1,19,3,6
2022-06-23 18:00:00+00:00,2022-06-23 20:00:00+02:00,57607.16,57.60716,29.6,37,0,1,20,3,6
2022-06-23 19:00:00+00:00,2022-06-23 21:00:00+02:00,55376.8925,55.376892500000004,26.9,55,0,0,21,3,6
2022-06-23 20:00:00+00:00,2022-06-23 22:00:00+02:00,53968.77,53.96877,24.8,55,0,0,22,3,6
2022-06-23 21:00:00+00:00,2022-06-23 23:00:00+02:00,50367.46,50.36746,24.5,53,0,0,23,3,6
2022-06-23 22:00:00+00:00,2022-06-24 00:00:00+02:00,47359.045,47.359044999999995,24.6,52,0,0,0,4,6
2022-06-23 23:00:00+00:00,2022-06-24 01:00:00+02:00,46535.02,46.535019999999996,21.0,78,0,0,1,4,6
2022-06-24 00:00:00+00:00,2022-06-24 02:00:00+02:00,45507.1975,45.507197500000004,23.2,51,0,0,2,4,6
2022-06-24 01:00:00+00:00,2022-06-24 03:00:00+02:00,45785.1475,45.7851475,20.3,67,0,0,3,4,6
2022-06-24 02:00:00+00:00,2022-06-24 04:00:00+02:00,46154.9375,46.1549375,18.2,91,0,0,4,4,6
2022-06-24 03:00:00+00:00,2022-06-24 05:00:00+02:00,48811.5275,48.8115275,18.3,93,0,0,5,4,6
2022-06-24 04:00:00+00:00,2022-06-24 06:00:00+02:00,54840.495,54.840495000000004,18.4,92,0,0,6,4,6
2022-06-24 05:00:00+00:00,2022-06-24 07:00:00+02:00,59988.770000000004,59.98877,18.9,91,0,0,7,4,6
2022-06-24 06:00:00+00:00,2022-06-24 08:00:00+02:00,62346.135,62.346135000000004,19.4,87,0,1,8,4,6
2022-06-24 07:00:00+00:00,2022-06-24 09:00:00+02:00,63793.6625,63.793662499999996,20.3,80,0,1,9,4,6
2022-06-24 08:00:00+00:00,2022-06-24 10:00:00+02:00,65501.0175,65.5010175,21.0,75,0,1,10,4,6
2022-06-24 09:00:00+00:00,2022-06-24 11:00:00+02:00,65998.5275,65.9985275,22.4,66,0,1,11,4,6
2022-06-24 10:00:00+00:00,2022-06-24 12:00:00+02:00,65934.5975,65.93459750000001,23.8,56,0,1,12,4,6
2022-06-24 11:00:00+00:00,2022-06-24 13:00:00+02:00,65205.695,65.205695,24.7,52,0,1,13,4,6
2022-06-24 12:00:00+00:00,2022-06-24 14:00:00+02:00,63589.95,63.589949999999995,23.5,59,0,1,14,4,6
2022-06-24 13:00:00+00:00,2022-06-24 15:00:00+02:00,62923.57,62.92357,23.9,56,0,1,15,4,6
2022-06-24 14:00:00+00:00,2022-06-24 16:00:00+02:00,61059.2825,61.0592825,25.1,51,0,1,16,4,6
2022-06-24 15:00:00+00:00,2022-06-24 17:00:00+02:00,60898.7,60.8987,24.4,54,0,1,17,4,6
2022-06-24 16:00:00+00:00,2022-06-24 18:00:00+02:00,60527.0025,60.5270025,21.6,71,0,1,18,4,6
2022-06-24 17:00:00+00:00,2022-06-24 19:00:00+02:00,58464.1175,58.4641175,21.6,70,0,1,19,4,6
2022-06-24 18:00:00+00:00,2022-06-24 20:00:00+02:00,56258.119999999995,56.25812,20.8,73,0,1,20,4,6
2022-06-24 19:00:00+00:00,2022-06-24 21:00:00+02:00,53037.667499999996,53.0376675,20.6,77,0,0,21,4,6
2022-06-24 20:00:00+00:00,2022-06-24 22:00:00+02:00,50471.9125,50.4719125,21.0,62,0,0,22,4,6
2022-06-24 21:00:00+00:00,2022-06-24 23:00:00+02:00,46911.475,46.911474999999996,19.9,66,0,0,23,4,6
2022-06-24 22:00:00+00:00,2022-06-25 00:00:00+02:00,45455.0825,45.455082499999996,18.7,72,1,0,0,5,6
2022-06-24 23:00:00+00:00,2022-06-25 01:00:00+02:00,43513.1375,43.5131375,17.9,79,1,0,1,5,6
2022-06-25 00:00:00+00:00,2022-06-25 02:00:00+02:00,42022.0625,42.0220625,17.1,94,1,0,2,5,6
2022-06-25 01:00:00+00:00,2022-06-25 03:00:00+02:00,41054.185,41.054185,16.5,94,1,0,3,5,6
2022-06-25 02:00:00+00:00,2022-06-25 04:00:00+02:00,40774.685,40.774685,16.3,95,1,0,4,5,6
2022-06-25 03:00:00+00:00,2022-06-25 05:00:00+02:00,40736.665,40.736665,15.9,95,1,0,5,5,6
2022-06-25 04:00:00+00:00,2022-06-25 06:00:00+02:00,42800.695,42.800695,15.7,96,1,0,6,5,6
2022-06-25 05:00:00+00:00,2022-06-25 07:00:00+02:00,45258.8625,45.258862500000006,16.5,94,1,0,7,5,6
2022-06-25 06:00:00+00:00,2022-06-25 08:00:00+02:00,48889.425,48.889425,17.7,87,1,1,8,5,6
2022-06-25 07:00:00+00:00,2022-06-25 09:00:00+02:00,51603.305,51.603305,19.2,77,1,1,9,5,6
2022-06-25 08:00:00+00:00,2022-06-25 10:00:00+02:00,53544.1325,53.544132499999996,20.6,70,1,1,10,5,6
2022-06-25 09:00:00+00:00,2022-06-25 11:00:00+02:00,54288.74,54.28874,21.9,62,1,1,11,5,6
2022-06-25 10:00:00+00:00,2022-06-25 12:00:00+02:00,53653.66,53.65366,23.1,56,1,1,12,5,6
2022-06-25 11:00:00+00:00,2022-06-25 13:00:00+02:00,52354.935,52.354935,24.0,53,1,1,13,5,6
2022-06-25 12:00:00+00:00,2022-06-25 14:00:00+02:00,51160.729999999996,51.160729999999994,24.0,54,1,1,14,5,6
2022-06-25 13:00:00+00:00,2022-06-25 15:00:00+02:00,50308.34,50.308339999999994,24.5,52,1,1,15,5,6
2022-06-25 14:00:00+00:00,2022-06-25 16:00:00+02:00,49504.052500000005,49.50405250000001,25.1,49,1,1,16,5,6
2022-06-25 15:00:00+00:00,2022-06-25 17:00:00+02:00,49795.744999999995,49.795745,25.5,47,1,1,17,5,6
2022-06-25 16:00:00+00:00,2022-06-25 18:00:00+02:00,49951.18,49.95118,25.9,46,1,1,18,5,6
2022-06-25 17:00:00+00:00,2022-06-25 19:00:00+02:00,49060.0725,49.060072500000004,25.8,47,1,1,19,5,6
2022-06-25 18:00:00+00:00,2022-06-25 20:00:00+02:00,47649.4825,47.6494825,24.9,69,1,1,20,5,6
2022-06-25 19:00:00+00:00,2022-06-25 21:00:00+02:00,46155.4275,46.155427499999995,22.6,63,1,0,21,5,6
2022-06-25 20:00:00+00:00,2022-06-25 22:00:00+02:00,45210.575,45.210575,21.4,63,1,0,22,5,6
2022-06-25 21:00:00+00:00,2022-06-25 23:00:00+02:00,42494.2025,42.4942025,20.4,66,1,0,23,5,6
2022-06-25 22:00:00+00:00,2022-06-26 00:00:00+02:00,39826.9225,39.8269225,18.7,77,1,0,0,6,6
2022-06-25 23:00:00+00:00,2022-06-26 01:00:00+02:00,38594.0275,38.594027499999996,19.5,69,1,0,1,6,6
2022-06-26 00:00:00+00:00,2022-06-26 02:00:00+02:00,37427.095,37.427095,18.5,78,1,0,2,6,6
2022-06-26 01:00:00+00:00,2022-06-26 03:00:00+02:00,37327.42,37.32742,19.8,67,1,0,3,6,6
2022-06-26 02:00:00+00:00,2022-06-26 04:00:00+02:00,37374.0175,37.3740175,17.7,79,1,0,4,6,6
2022-06-26 03:00:00+00:00,2022-06-26 05:00:00+02:00,36978.995,36.978995000000005,17.3,80,1,0,5,6,6
2022-06-26 04:00:00+00:00,2022-06-26 06:00:00+02:00,37660.6625,37.6606625,18.0,76,1,0,6,6,6
2022-06-26 05:00:00+00:00,2022-06-26 07:00:00+02:00,39721.54,39.72154,18.5,76,1,0,7,6,6
2022-06-26 06:00:00+00:00,2022-06-26 08:00:00+02:00,42927.94,42.92794,19.3,75,1,1,8,6,6
2022-06-26 07:00:00+00:00,2022-06-26 09:00:00+02:00,46070.667499999996,46.0706675,20.7,71,1,1,9,6,6
2022-06-26 08:00:00+00:00,2022-06-26 10:00:00+02:00,48122.47,48.12247,22.0,67,1,1,10,6,6
2022-06-26 09:00:00+00:00,2022-06-26 11:00:00+02:00,49921.2475,49.9212475,23.3,60,1,1,11,6,6
2022-06-26 10:00:00+00:00,2022-06-26 12:00:00+02:00,50405.35,50.40535,24.3,56,1,1,12,6,6
2022-06-26 11:00:00+00:00,2022-06-26 13:00:00+02:00,48971.885,48.971885,25.1,53,1,1,13,6,6
2022-06-26 12:00:00+00:00,2022-06-26 14:00:00+02:00,47656.770000000004,47.65677,26.4,49,1,1,14,6,6
2022-06-26 13:00:00+00:00,2022-06-26 15:00:00+02:00,46604.9825,46.6049825,25.6,50,1,1,15,6,6
2022-06-26 14:00:00+00:00,2022-06-26 16:00:00+02:00,46525.965,46.525965,26.7,46,1,1,16,6,6
2022-06-26 15:00:00+00:00,2022-06-26 17:00:00+02:00,47398.685,47.398685,26.5,49,1,1,17,6,6
2022-06-26 16:00:00+00:00,2022-06-26 18:00:00+02:00,47593.2425,47.5932425,25.7,52,1,1,18,6,6
2022-06-26 17:00:00+00:00,2022-06-26 19:00:00+02:00,47249.5725,47.2495725,25.0,56,1,1,19,6,6
2022-06-26 18:00:00+00:00,2022-06-26 20:00:00+02:00,46927.880000000005,46.92788,24.2,57,1,1,20,6,6
2022-06-26 19:00:00+00:00,2022-06-26 21:00:00+02:00,46089.8675,46.0898675,23.4,61,1,0,21,6,6
2022-06-26 20:00:00+00:00,2022-06-26 22:00:00+02:00,45679.35,45.67935,22.2,64,1,0,22,6,6
2022-06-26 21:00:00+00:00,2022-06-26 23:00:00+02:00,43108.06,43.108059999999995,21.6,65,1,0,23,6,6
2022-06-26 22:00:00+00:00,2022-06-27 00:00:00+02:00,41399.595,41.399595,21.4,67,0,0,0,0,6
2022-06-26 23:00:00+00:00,2022-06-27 01:00:00+02:00,40946.9275,40.9469275,21.0,69,0,0,1,0,6
2022-06-27 00:00:00+00:00,2022-06-27 02:00:00+02:00,40481.1025,40.4811025,18.8,73,0,0,2,0,6
2022-06-27 01:00:00+00:00,2022-06-27 03:00:00+02:00,40627.6325,40.6276325,17.9,87,0,0,3,0,6
2022-06-27 02:00:00+00:00,2022-06-27 04:00:00+02:00,41593.07,41.59307,17.8,91,0,0,4,0,6
2022-06-27 03:00:00+00:00,2022-06-27 05:00:00+02:00,44656.2375,44.6562375,17.4,92,0,0,5,0,6
2022-06-27 04:00:00+00:00,2022-06-27 06:00:00+02:00,51697.82,51.69782,17.0,94,0,0,6,0,6
2022-06-27 05:00:00+00:00,2022-06-27 07:00:00+02:00,57700.265,57.700265,17.5,92,0,0,7,0,6
2022-06-27 06:00:00+00:00,2022-06-27 08:00:00+02:00,61279.88,61.27988,18.8,85,0,1,8,0,6
2022-06-27 07:00:00+00:00,2022-06-27 09:00:00+02:00,62988.0625,62.9880625,19.8,78,0,1,9,0,6
2022-06-27 08:00:00+00:00,2022-06-27 10:00:00+02:00,64417.755000000005,64.417755,20.4,74,0,1,10,0,6
2022-06-27 09:00:00+00:00,2022-06-27 11:00:00+02:00,65650.95999999999,65.65096,19.8,76,0,1,11,0,6
2022-06-27 10:00:00+00:00,2022-06-27 12:00:00+02:00,65263.4175,65.2634175,20.9,75,0,1,12,0,6
2022-06-27 11:00:00+00:00,2022-06-27 13:00:00+02:00,64758.6075,64.7586075,21.7,70,0,1,13,0,6
2022-06-27 12:00:00+00:00,2022-06-27 14:00:00+02:00,63872.29,63.87229,22.8,66,0,1,14,0,6
