"iteration","replication","scenario","contamination","percentage_contamination","shift_k","var_scenario","innov_dist","n","loss","bias_teta","bias_lin_teta","sq_error_teta","sq_error_lin_teta","k_rate"
393,1000,"H0","AO",0.1,0.75,"i","t3",1000,"Welsh",0.0268484970889138,0.0136483426913881,0.000720841795933412,0.000186277258221568,0.4924
393,1000,"H0","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0104519655471741,0.00240335397733708,0.000109243583799315,5.77611034038194e-06,0.6185
393,1000,"H1","AO",0.1,0.75,"i","t3",100,"Welsh",-0.344256761569214,-0.322903218167994,0.118512717886122,0.104266488303247,0.6394
393,1000,"H1","AO",0.1,0.75,"i","t3",500,"Welsh",-0.05962020666949,-0.0592281656592456,0.0035545690433127,0.00350797560735904,0.5577
393,1000,"H1","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.106883755392345,-0.0868222626363011,0.0114241371667706,0.00753810528928684,0.6498
393,1000,"H1","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.130610328532631,-0.113497699851609,0.0170590579194017,0.0128817278716058,0.5768
393,1000,"H2","AO",0.1,0.75,"i","t3",100,"Welsh",0.431889343605495,0.276645405941512,0.186528405119985,0.076532680628544,0.588
393,1000,"H2","AO",0.1,0.75,"i","t3",500,"Welsh",0.0332326687837448,-0.0030318112542479,0.00110441027449009,9.1918794813842e-06,0.6477
393,1000,"H2","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.0989880358869923,-0.0470522134449239,0.00979863124876448,0.00221391079006668,0.6129
393,1000,"H2","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0443235175642893,-0.0280345876515569,0.00196457420927186,0.000785938104792825,0.5768
393,1000,"H0","IO",0.1,0.75,"i","t3",100,"Welsh",-0.159603578417158,-0.199155537951248,0.0254733022435618,0.039662928296651,0.5396
393,1000,"H0","IO",0.1,0.75,"i","t3",500,"Welsh",0.0591240184940638,0.0655900869370714,0.00349564956288639,0.00430205950441258,0.6089
393,1000,"H0","IO",0.1,0.75,"i","t3",1000,"Welsh",0.0363044624128794,-0.0110719751845032,0.00131801399108817,0.000122588634486254,0.6498
393,1000,"H0","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.0108036922666572,-0.017432292767693,0.000116719766592629,0.000303884831138561,0.6497
393,1000,"H1","IO",0.1,0.75,"i","t3",100,"Welsh",-0.0559316975881579,-0.109078000898967,0.00312835479509315,0.0118980102801151,0.4515
393,1000,"H1","IO",0.1,0.75,"i","t3",500,"Welsh",0.0740303680456568,0.0732973187729671,0.00548049539297541,0.00537249693930596,0.6477
393,1000,"H1","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.00559272482391932,0.024059662456189,3.12785709560833e-05,0.000578867357505751,0.5663
393,1000,"H1","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.108067047051524,-0.0877809861783466,0.0116784866584363,0.00770550153444308,0.5768
393,1000,"H2","IO",0.1,0.75,"i","t3",100,"Welsh",-0.351260023022226,-0.25781028321536,0.123383603773575,0.0664661421315839,0.6394
393,1000,"H2","IO",0.1,0.75,"i","t3",500,"Welsh",-0.0894016221014068,0.0235488372207524,0.00799265003436276,0.000554547734449494,0.6089
393,1000,"H2","IO",0.1,0.75,"i","t3",1000,"Welsh",0.0193350680201329,0.0633133346443197,0.000373844855343164,0.00400857834378361,0.6129
393,1000,"H2","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.024473554709467,-0.00912838325212534,0.000598954880117277,8.33273807976824e-05,0.6497
394,1000,"H0","clean",0.1,0.75,"i","gaussian",100,"Welsh",0.107497278215792,0.139772634307595,0.0115556648238035,0.0195363893012847,0.5396
394,1000,"H0","clean",0.1,0.75,"i","gaussian",500,"Welsh",0.0648717141824929,0.0818311818209315,0.00420833930097505,0.00669634231821036,0.482
394,1000,"H0","clean",0.1,0.75,"i","gaussian",1000,"Welsh",0.0668875275451192,0.0747733997532089,0.00447394134109908,0.00559106131065318,0.6129
394,1000,"H0","clean",0.1,0.75,"i","gaussian",5000,"Welsh",0.0112951816432185,0.0152859984974525,0.000127581128353301,0.00023366175006412,0.51
394,1000,"H1","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.147838308336186,-0.0902935645287857,0.0218561654117052,0.00815292779531399,0.5396
394,1000,"H1","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.0404062117493249,-0.0108243912591062,0.00163266194793128,0.000117167446130214,0.6089
394,1000,"H1","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0168736596825816,0.00885883760856704,0.000284720391083579,7.84790037749618e-05,0.6129
394,1000,"H1","clean",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0369381903941443,-0.0337560371763173,0.00136442990959405,0.00113947004584892,0.51
394,1000,"H2","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.0691851780778573,-0.0415884606466798,0.00478658886566483,0.00172960005896043,0.5396
394,1000,"H2","clean",0.1,0.75,"i","gaussian",500,"Welsh",0.080706641678468,0.0880646038510626,0.00651356201101662,0.0077553744514446,0.482
394,1000,"H2","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0906502953696752,-0.0729266182325014,0.00821747605060935,0.00531829164682901,0.6129
394,1000,"H2","clean",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0137826243945023,-0.00771391973700042,0.000189960735199931,5.95045577088846e-05,0.51
394,1000,"H0","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.227921818644084,-0.069151529387118,0.0519483554140265,0.00478193401657745,0.6394
394,1000,"H0","AO",0.1,0.75,"i","gaussian",500,"Welsh",-0.0172142541556992,-0.063734575979253,0.000296330546137006,0.00406209617525518,0.6477
394,1000,"H0","AO",0.1,0.75,"i","gaussian",1000,"Welsh",0.0289340009632306,0.0214033454357904,0.00083717641174023,0.000458103195843771,0.5663
394,1000,"H0","AO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0100562044487967,-0.00713088880366586,0.000101127247915999,5.08495751302471e-05,0.6185
394,1000,"H1","AO",0.1,0.75,"i","gaussian",100,"Welsh",0.0515658171343331,0.0861946370080536,0.00265903349673148,0.00742951544895013,0.6394
394,1000,"H1","AO",0.1,0.75,"i","gaussian",500,"Welsh",0.0243355581317443,0.0707322467544039,0.000592219389583504,0.00500305073092589,0.6089
394,1000,"H1","AO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0257215744270509,0.00401512783556446,0.00066159939100632,1.61212515359245e-05,0.6129
394,1000,"H1","AO",0.1,0.75,"i","gaussian",5000,"Welsh",0.00751382249327326,0.0147097430037429,5.64575284604192e-05,0.000216376539236163,0.5768
394,1000,"H2","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.250442977842904,-0.183612879913755,0.0627216851508213,0.0337136896702228,0.6394
394,1000,"H2","AO",0.1,0.75,"i","gaussian",500,"Welsh",-0.0571936026580396,-0.00521528603257626,0.00327110818500572,2.7199208401585e-05,0.5577
394,1000,"H2","AO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0459929346278184,-0.0302070542164081,0.00211535003567878,0.000912466124433017,0.5663
394,1000,"H2","AO",0.1,0.75,"i","gaussian",5000,"Welsh",0.028308186126019,0.0331609224899355,0.000801353401745337,0.00109964678038351,0.51
394,1000,"H0","IO",0.1,0.75,"i","gaussian",100,"Welsh",-0.186307632013152,-0.192495917639507,0.034710533746348,0.0370546783078757,0.588
394,1000,"H0","IO",0.1,0.75,"i","gaussian",500,"Welsh",-0.0421789100271791,0.0119197620180248,0.00177906045108087,0.000142080726566346,0.6477
394,1000,"H0","IO",0.1,0.75,"i","gaussian",1000,"Welsh",0.0496908333103549,0.0624136914462635,0.00246917891507747,0.00389546887994939,0.6129
394,1000,"H0","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0469865574248297,-0.0379214916036327,0.00220773657863682,0.00143803952544438,0.6497
394,1000,"H1","IO",0.1,0.75,"i","gaussian",100,"Welsh",-0.178608278744191,-0.141780135988372,0.0319009172359628,0.0201016069608812,0.6394
394,1000,"H1","IO",0.1,0.75,"i","gaussian",500,"Welsh",-0.0187397390527256,0.0114642356655247,0.000351177819764248,0.000131428699394688,0.6089
394,1000,"H1","IO",0.1,0.75,"i","gaussian",1000,"Welsh",0.000498156576002273,0.0229148550498756,2.48159974214309e-07,0.00052509058195681,0.6129
394,1000,"H1","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0238714910132108,-0.0214150680098653,0.000569848083193803,0.000458605137867154,0.5768
394,1000,"H2","IO",0.1,0.75,"i","gaussian",100,"Welsh",-0.25106966346212,-0.224406853632039,0.063035975910982,0.0503584359570316,0.588
394,1000,"H2","IO",0.1,0.75,"i","gaussian",500,"Welsh",0.0113328275142071,0.099683105095421,0.00012843297946677,0.00993672144146475,0.6477
394,1000,"H2","IO",0.1,0.75,"i","gaussian",1000,"Welsh",0.00232065836710355,0.00835137355528981,5.38545525680769e-06,6.9745440259994e-05,0.6498
394,1000,"H2","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0245828893099648,-0.0230888473707226,0.000604318446825983,0.000533094872908523,0.51
394,1000,"H0","clean",0.1,0.75,"i","t3",100,"Welsh",-0.0649425648464044,-0.115365882058363,0.00421753672882944,0.0133092867431042,0.588
394,1000,"H0","clean",0.1,0.75,"i","t3",500,"Welsh",-0.0496713888038211,-0.0209135200006113,0.00246724686570037,0.000437375318815968,0.5577
394,1000,"H0","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.0869062773497867,-0.0888624316715209,0.00755270104279805,0.00789653176257572,0.5663
394,1000,"H0","clean",0.1,0.75,"i","t3",5000,"Welsh",-0.0255667243902573,-0.0307083794813315,0.000653657396047378,0.000943004570369463,0.5768
394,1000,"H1","clean",0.1,0.75,"i","t3",100,"Welsh",-0.109273867828273,-0.227197419232934,0.0119407781901508,0.0516186673061055,0.588
394,1000,"H1","clean",0.1,0.75,"i","t3",500,"Welsh",-0.10318717307687,-0.0106809430258069,0.0106475926875959,0.000114082543920533,0.6089
394,1000,"H1","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.022598335924314,0.0580950886477175,0.000510684786548142,0.00337503932498616,0.6498
394,1000,"H1","clean",0.1,0.75,"i","t3",5000,"Welsh",-0.0233717666248489,-0.0154366148136563,0.000546239475166399,0.000238289076905194,0.5768
394,1000,"H2","clean",0.1,0.75,"i","t3",100,"Welsh",-0.128969459557033,0.177584099268355,0.0166331214984333,0.0315361123129528,0.6394
394,1000,"H2","clean",0.1,0.75,"i","t3",500,"Welsh",0.0598679380083422,0.105497370164729,0.00358417000137071,0.0111296951116738,0.6477
394,1000,"H2","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.0294890029257703,-0.0144414667145428,0.000869601293556088,0.000208555960867247,0.5663
394,1000,"H2","clean",0.1,0.75,"i","t3",5000,"Welsh",0.0099560769496212,0.0230953718137044,9.91234682267785e-05,0.000533396199213252,0.51
394,1000,"H0","AO",0.1,0.75,"i","t3",100,"Welsh",0.417502762621759,-0.604258024196991,0.174308556796801,0.365127759806452,0.3495
394,1000,"H0","AO",0.1,0.75,"i","t3",500,"Welsh",0.0211304654238026,-0.00619893331515891,0.000446496569026519,3.84267742457871e-05,0.6089
394,1000,"H0","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.0561731837961487,-0.104609264672052,0.00315542657779591,0.0109430982552275,0.6498
394,1000,"H0","AO",0.1,0.75,"i","t3",5000,"Welsh",0.0676944263867342,0.0632382588362924,0.00458253536382897,0.00399907738064591,0.6185
394,1000,"H1","AO",0.1,0.75,"i","t3",100,"Welsh",0.248201056943392,0.244315244511602,0.061603764667817,0.0596899387007639,0.4515
394,1000,"H1","AO",0.1,0.75,"i","t3",500,"Welsh",0.0013061726192154,0.0830963170114685,1.70608691118801e-06,0.00690499790087046,0.5577
394,1000,"H1","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.145064138354958,-0.0905105595196407,0.0210436042366663,0.00819216138455842,0.6498
394,1000,"H1","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0128757955141965,0.00278931980690017,0.000165786110123402,7.7803049851656e-06,0.6185
394,1000,"H2","AO",0.1,0.75,"i","t3",100,"Welsh",-0.0512817065588406,0.155107397556072,0.00262981342758704,0.0240583047766174,0.6394
394,1000,"H2","AO",0.1,0.75,"i","t3",500,"Welsh",0.0939563259181857,0.0808100097810443,0.00882779118004433,0.00653025768081248,0.6089
394,1000,"H2","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.10368638690592,-0.0545524390116518,0.0107508668296042,0.00297596860211999,0.5663
394,1000,"H2","AO",0.1,0.75,"i","t3",5000,"Welsh",0.00514514734298582,0.0240394048708457,2.64725411810341e-05,0.000577892986544438,0.6185
394,1000,"H0","IO",0.1,0.75,"i","t3",100,"Welsh",0.048604828491234,0.126034822056041,0.00236242935266227,0.0158847763706978,0.588
394,1000,"H0","IO",0.1,0.75,"i","t3",500,"Welsh",-0.0256614338671575,-0.099766677560971,0.000658509188118497,0.00995338995155476,0.6477
394,1000,"H0","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.0108301258859849,-0.0630609689939919,0.00011729162670628,0.00397668581046121,0.6498
394,1000,"H0","IO",0.1,0.75,"i","t3",5000,"Welsh",0.0152828078395331,0.0178817381404696,0.000233564215460094,0.000319756558924327,0.6497
394,1000,"H1","IO",0.1,0.75,"i","t3",100,"Welsh",0.486841418849832,0.3659658794618,0.237014567107717,0.133931024930249,0.4515
394,1000,"H1","IO",0.1,0.75,"i","t3",500,"Welsh",-0.269926961109231,-0.28912262488368,0.0728605643336644,0.083591892219629,0.6477
394,1000,"H1","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.236455932080086,-0.189940506704572,0.0559114078158623,0.0360773960871897,0.6498
394,1000,"H1","IO",0.1,0.75,"i","t3",5000,"Welsh",0.0348735152793173,0.0524360365302063,0.00121616206793678,0.00274953792699713,0.6185
394,1000,"H2","IO",0.1,0.75,"i","t3",100,"Welsh",-0.163297727162898,-0.0514930634767929,0.0266661476965684,0.00265153558622503,0.588
394,1000,"H2","IO",0.1,0.75,"i","t3",500,"Welsh",-0.19921787956723,-0.176817105343059,0.0396877635392633,0.0312642887418984,0.6089
394,1000,"H2","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.0278705900183949,-0.0487002723451665,0.000776769787973452,0.00237171652649339,0.5663
394,1000,"H2","IO",0.1,0.75,"i","t3",5000,"Welsh",0.0312100348009057,0.043917189101198,0.000974066272273743,0.00192871949855038,0.5768
395,1000,"H0","clean",0.1,0.75,"i","gaussian",100,"Welsh",0.125248490384549,0.10590574709076,0.0156871843436085,0.0112160272668521,0.6394
395,1000,"H0","clean",0.1,0.75,"i","gaussian",500,"Welsh",0.0172462553894786,0.0170788693135441,0.00029743332495912,0.000291687777029117,0.6477
395,1000,"H0","clean",0.1,0.75,"i","gaussian",1000,"Welsh",0.06790893736946,0.0713977159404252,0.00461162377464924,0.00509763384150964,0.4924
395,1000,"H0","clean",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0205428130156813,-0.0200129053715396,0.000422007166597244,0.0004005163814102,0.5768
395,1000,"H1","clean",0.1,0.75,"i","gaussian",100,"Welsh",0.11082975048232,0.154380207125944,0.0122832335919732,0.0238332483522495,0.588
395,1000,"H1","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.0975508226834756,-0.032085185893056,0.0095161630062229,0.00102945915379196,0.6477
395,1000,"H1","clean",0.1,0.75,"i","gaussian",1000,"Welsh",0.0765443023508475,0.0844159378839894,0.00585903022237796,0.00712605056883355,0.6129
395,1000,"H1","clean",0.1,0.75,"i","gaussian",5000,"Welsh",-0.062089450993464,-0.0462755798737162,0.00385509992466976,0.00214142929264869,0.6185
395,1000,"H2","clean",0.1,0.75,"i","gaussian",100,"Welsh",0.104875416334232,0.176151530155527,0.0109988529512785,0.0310293615761336,0.3495
395,1000,"H2","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.141436435676145,-0.137672391560673,0.0200042653367723,0.0189536873980352,0.482
395,1000,"H2","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0765590792942845,-0.0581407119269619,0.00586129262238854,0.00338034238337397,0.5663
395,1000,"H2","clean",0.1,0.75,"i","gaussian",5000,"Welsh",0.0145851532866791,0.0319766401607054,0.000212726696395926,0.00102250551596724,0.5768
395,1000,"H0","AO",0.1,0.75,"i","gaussian",100,"Welsh",0.11956662593064,0.13580693219977,0.0142961780364377,0.0184435228335129,0.6394
395,1000,"H0","AO",0.1,0.75,"i","gaussian",500,"Welsh",0.0199359093771224,0.0426565383195339,0.000397440482692838,0.00181958026140586,0.5577
395,1000,"H0","AO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0212267897260792,-0.0335442475689122,0.000450576602075183,0.00112521654496447,0.6129
395,1000,"H0","AO",0.1,0.75,"i","gaussian",5000,"Welsh",0.0189378129529982,0.0182952910078632,0.000358640759442748,0.000334717673062399,0.6185
395,1000,"H1","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.0527391199457588,0.0159981380207863,0.00278141477265313,0.000255940420132129,0.5396
395,1000,"H1","AO",0.1,0.75,"i","gaussian",500,"Welsh",-0.0974162757028225,-0.0296724079719353,0.00948993077180833,0.000880451794852971,0.482
395,1000,"H1","AO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0699048250146179,-0.0564547719585847,0.00488668456032435,0.0031871412768958,0.5663
395,1000,"H1","AO",0.1,0.75,"i","gaussian",5000,"Welsh",0.0014789795950757,0.00861689445097363,2.18738064265029e-06,7.42508699792202e-05,0.5768
395,1000,"H2","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.131846111888312,-0.030932966837379,0.0173833972200653,0.000956848437362386,0.6394
395,1000,"H2","AO",0.1,0.75,"i","gaussian",500,"Welsh",-0.0135635621901575,-0.00116980743673611,0.000183970219286271,1.36844943904312e-06,0.482
395,1000,"H2","AO",0.1,0.75,"i","gaussian",1000,"Welsh",0.0568060597672898,0.0497067972752978,0.0032269284262849,0.00247076569536755,0.4924
395,1000,"H2","AO",0.1,0.75,"i","gaussian",5000,"Welsh",0.0198435373462936,0.0332701832263442,0.000393765974413748,0.00110690509191452,0.5768
395,1000,"H0","IO",0.1,0.75,"i","gaussian",100,"Welsh",-0.0609470426203655,-0.0714862134923215,0.00371454200416865,0.00511027871946976,0.6394
395,1000,"H0","IO",0.1,0.75,"i","gaussian",500,"Welsh",-0.0941336169420203,-0.0484981255855082,0.00886113783858702,0.00235206818530773,0.6477
395,1000,"H0","IO",0.1,0.75,"i","gaussian",1000,"Welsh",0.113024263704268,0.0791030265794146,0.012774484185892,0.00625728881402358,0.6129
395,1000,"H0","IO",0.1,0.75,"i","gaussian",5000,"Welsh",0.0424167588876272,0.0395567406030596,0.0017991814345311,0.00156473572713775,0.5768
395,1000,"H1","IO",0.1,0.75,"i","gaussian",100,"Welsh",0.054188430767505,-0.0569520057965738,0.00293638602904468,0.00324353096425297,0.588
395,1000,"H1","IO",0.1,0.75,"i","gaussian",500,"Welsh",0.00284620627881466,0.0577540656218957,8.10089018156397e-06,0.00333553209585823,0.6089
395,1000,"H1","IO",0.1,0.75,"i","gaussian",1000,"Welsh",0.0341175663197709,0.0612373328046448,0.00116400833158397,0.00375001092902683,0.5663
395,1000,"H1","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.00527609653032396,0.00129966583523927,2.78371945972965e-05,1.68913128328819e-06,0.5768
395,1000,"H2","IO",0.1,0.75,"i","gaussian",100,"Welsh",0.0749799251353,0.0801218248648521,0.00562198917329519,0.00641950681967403,0.6394
395,1000,"H2","IO",0.1,0.75,"i","gaussian",500,"Welsh",0.0668113858856973,0.0994084535626925,0.00446376128396755,0.00988204063972598,0.482
395,1000,"H2","IO",0.1,0.75,"i","gaussian",1000,"Welsh",-0.125214559911023,-0.0607709438452524,0.0156786860137112,0.00369310761584282,0.6498
395,1000,"H2","IO",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0580555016559937,-0.0479885726665682,0.00337044127252908,0.0023029031065745,0.5768
395,1000,"H0","clean",0.1,0.75,"i","t3",100,"Welsh",-0.164224993911324,-0.227150054012632,0.0269698486251745,0.0515971470379417,0.5396
395,1000,"H0","clean",0.1,0.75,"i","t3",500,"Welsh",0.0835800443887169,0.0406700512208377,0.00698562382001988,0.00165405306630556,0.6477
395,1000,"H0","clean",0.1,0.75,"i","t3",1000,"Welsh",0.0231104925079463,0.00251647381216698,0.000534094863959844,6.33264044732219e-06,0.3471
395,1000,"H0","clean",0.1,0.75,"i","t3",5000,"Welsh",-0.0400380978195005,-0.0383785657657425,0.00160304927700389,0.00147291431023543,0.6185
395,1000,"H1","clean",0.1,0.75,"i","t3",100,"Welsh",-0.11942175962897,0.0799446557260107,0.0142615566728795,0.00639114797915037,0.6394
395,1000,"H1","clean",0.1,0.75,"i","t3",500,"Welsh",0.0225914440018882,0.0404495118759848,0.000510373342090449,0.00163616301100544,0.5577
395,1000,"H1","clean",0.1,0.75,"i","t3",1000,"Welsh",0.0789309227040796,0.125811751812566,0.00623009055891739,0.0158285968941468,0.5663
395,1000,"H1","clean",0.1,0.75,"i","t3",5000,"Welsh",0.0482883185755702,0.0637114259747201,0.00233176171085576,0.00405914579973224,0.5768
395,1000,"H2","clean",0.1,0.75,"i","t3",100,"Welsh",0.172642644840229,0.186160511656272,0.0298054828174295,0.0346557361001251,0.5396
395,1000,"H2","clean",0.1,0.75,"i","t3",500,"Welsh",-0.0656658439024965,0.037599692463776,0.00431200305542703,0.00141373687337054,0.6477
395,1000,"H2","clean",0.1,0.75,"i","t3",1000,"Welsh",-0.0764122659507792,-0.0710970404287576,0.00583883438773261,0.00505478915772839,0.6129
395,1000,"H2","clean",0.1,0.75,"i","t3",5000,"Welsh",-0.0504093140591697,-0.0431075102006201,0.002541098943916,0.00185825743569657,0.6185
395,1000,"H0","AO",0.1,0.75,"i","t3",100,"Welsh",-0.369398278611021,-0.482024124303524,0.136455088240785,0.232347256410579,0.6394
395,1000,"H0","AO",0.1,0.75,"i","t3",500,"Welsh",-0.110828618365839,-0.0991446281056587,0.0122829826488808,0.00982965728220937,0.6477
395,1000,"H0","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.0113720564301682,-0.0417619235186844,0.000129323667450931,0.00174405825598044,0.4924
395,1000,"H0","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0373929863161737,-0.0259490739976557,0.00139823542564155,0.000673354441335813,0.5768
395,1000,"H1","AO",0.1,0.75,"i","t3",100,"Welsh",0.0128207594324439,0.0845629475369263,0.000164371872424599,0.00715089209613295,0.5396
395,1000,"H1","AO",0.1,0.75,"i","t3",500,"Welsh",0.164824969373336,0.181765990085933,0.0271672705289212,0.0330388751519194,0.6477
395,1000,"H1","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.0657278639291936,-0.0590842203240454,0.00432015209669458,0.00349094509130034,0.5663
395,1000,"H1","AO",0.1,0.75,"i","t3",5000,"Welsh",-0.0266408195420848,-0.021616029945985,0.000709733265873928,0.00046725275062572,0.5768
395,1000,"H2","AO",0.1,0.75,"i","t3",100,"Welsh",0.211488691564116,0.160655373857185,0.0447274666595016,0.0258101491491919,0.5396
395,1000,"H2","AO",0.1,0.75,"i","t3",500,"Welsh",-0.261381581888042,-0.156326248478511,0.0683203313502951,0.024437895963365,0.5577
395,1000,"H2","AO",0.1,0.75,"i","t3",1000,"Welsh",-0.0851645401888989,-0.0614751799012269,0.00725299890558658,0.00377919774388821,0.6498
395,1000,"H2","AO",0.1,0.75,"i","t3",5000,"Welsh",0.019392276209495,0.0225265802590647,0.000376060376585346,0.000507446818168082,0.6185
395,1000,"H0","IO",0.1,0.75,"i","t3",100,"Welsh",0.686599403950981,0.089192589952173,0.471418741505842,0.00795531810237647,0.4515
395,1000,"H0","IO",0.1,0.75,"i","t3",500,"Welsh",-0.0254434209708674,0.0230027160739779,0.000647367670700774,0.000529124946780042,0.5577
395,1000,"H0","IO",0.1,0.75,"i","t3",1000,"Welsh",0.0194555816863788,-0.012875906225609,0.00037851965875536,0.000165788961130675,0.5663
395,1000,"H0","IO",0.1,0.75,"i","t3",5000,"Welsh",0.0202026259503458,0.0240233808522345,0.000408146095289586,0.000577122827571506,0.6185
395,1000,"H1","IO",0.1,0.75,"i","t3",100,"Welsh",-0.129731459090814,0.0758058523097518,0.0168302514778315,0.00574652724440791,0.6394
395,1000,"H1","IO",0.1,0.75,"i","t3",500,"Welsh",-0.0838306189934785,-0.0416947804131689,0.00702757268082976,0.00173845471370238,0.6477
395,1000,"H1","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.104302069021825,-0.0755748521972425,0.0108789216022336,0.00571155828463504,0.6498
395,1000,"H1","IO",0.1,0.75,"i","t3",5000,"Welsh",0.0072277919900024,0.0238500929520948,5.22409770507428e-05,0.000568826933823564,0.6497
395,1000,"H2","IO",0.1,0.75,"i","t3",100,"Welsh",-0.558800909334185,-0.28561823815499,0.312258456272712,0.0815777779667607,0.6394
395,1000,"H2","IO",0.1,0.75,"i","t3",500,"Welsh",-0.217662345255305,-0.176240749413052,0.0473768965420396,0.0310608017536743,0.6477
395,1000,"H2","IO",0.1,0.75,"i","t3",1000,"Welsh",-0.10522049778336,-0.0652085535696002,0.011071353153778,0.00425215545863942,0.6498
395,1000,"H2","IO",0.1,0.75,"i","t3",5000,"Welsh",-0.0696631740297249,-0.0387789898604324,0.00485295781589574,0.00150381005459552,0.6185
396,1000,"H0","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.184754300788636,-0.142220522712463,0.0341341516598977,0.0202266770806063,0.588
396,1000,"H0","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.0155628967067458,0.029622524282793,0.000242203753904838,0.00087749394488466,0.6477
396,1000,"H0","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0662194271182895,-0.0587959693802653,0.00438501252787445,0.00345696601536509,0.6129
396,1000,"H0","clean",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0362928506021426,-0.0424070037087013,0.00131717100482944,0.00179835396354981,0.6497
396,1000,"H1","clean",0.1,0.75,"i","gaussian",100,"Welsh",-0.209215181093218,-0.106903003453667,0.043770991999868,0.0114282521474147,0.6394
396,1000,"H1","clean",0.1,0.75,"i","gaussian",500,"Welsh",0.0991899207542023,0.108393052841148,0.00983864037922493,0.0117490539042239,0.482
396,1000,"H1","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.145810363062319,-0.105716951139961,0.0212606619763653,0.0111760737583289,0.6129
396,1000,"H1","clean",0.1,0.75,"i","gaussian",5000,"Welsh",-0.0154703954875771,-0.00828925377814388,0.000239333136542045,6.87117281984726e-05,0.51
396,1000,"H2","clean",0.1,0.75,"i","gaussian",100,"Welsh",0.292431486914826,0.302651308974614,0.0855161745392159,0.0915978148240474,0.3495
396,1000,"H2","clean",0.1,0.75,"i","gaussian",500,"Welsh",-0.0607470204670923,-0.000393520925270785,0.00369020049562934,1.54858718625975e-07,0.6477
396,1000,"H2","clean",0.1,0.75,"i","gaussian",1000,"Welsh",-0.0057060886842395,0.0285100869187278,3.2559448072406e-05,0.000812825056113414,0.5663
396,1000,"H2","clean",0.1,0.75,"i","gaussian",5000,"Welsh",0.0429886849921041,0.05262995882611,0.00184802703735036,0.00276991256603804,0.5768
396,1000,"H0","AO",0.1,0.75,"i","gaussian",100,"Welsh",-0.127467061134096,-0.16813017905858,0.0162478516741634,0.0282677571102703,0.5396
396,1000,"H0","AO",0.1,0.75,"i","gaussian",500,"Welsh",0.0317290480227231,0.0197548238107304,0.00100673248842827,0.000390253063792999,0.6089
